year,country,average_temperature
1761,Liechtenstein,4.935416666666667
1761,Lithuania,6.273166666666666
1761,Luxembourg,9.414333333333333
1761,Macedonia,10.645166666666666
1761,Malta,18.692583333333335
1761,Moldova,9.207916666666668
1761,Monaco,9.181083333333333
1761,Montenegro,10.49475
1761,Netherlands,9.814583333333333
1761,Netherlands (Europe),9.424916666666666
1761,Norway,0.5902499999999998
1761,Poland,7.919333333333333
1761,Portugal,14.75875
1761,Romania,9.060666666666666
1761,Saint Pierre And Miquelon,4.549
1761,San Marino,14.108166666666667
1761,Serbia,10.285583333333333
1761,Slovakia,7.916333333333334
1761,Slovenia,9.983083333333333
1761,Spain,13.698916666666667
1761,Svalbard And Jan Mayen,-7.1682500000000005
1761,Sweden,2.9150000000000005
1761,Switzerland,7.182916666666667
1761,Tunisia,20.134833333333333
1761,Ukraine,7.9070833333333335
1761,United Kingdom,8.763833333333332
1761,United Kingdom (Europe),8.934
1761,Åland,5.771583333333333
1762,Albania,12.700249999999999
1762,Andorra,11.143666666666668
1762,Austria,6.080583333333333
1762,Bahamas,
1762,Belarus,5.803083333333333
1762,Belgium,9.065333333333333
1762,Bosnia And Herzegovina,10.441833333333333
1762,Bulgaria,10.58675
1762,Croatia,11.324750000000002
1762,Czech Republic,7.425249999999999
1762,Denmark (Europe),7.308166666666668
1762,Estonia,4.754666666666666
1762,Europe,7.701083333333333
1762,Faroe Islands,6.230166666666666
1762,Finland,1.1348333333333336
1762,France,12.623
1762,France (Europe),10.205
1762,Germany,7.8059166666666675
1762,Greece,14.8985
1762,Guernsey,10.6265
1762,Hungary,9.675666666666666
1762,Iceland,1.2114166666666668
1762,Ireland,9.092833333333333
1762,Isle Of Man,8.9445
1762,Italy,12.742583333333334
1762,Jersey,10.6265
1762,Latvia,5.237833333333334
1762,Liechtenstein,4.485333333333333
1762,Lithuania,5.800166666666667
1762,Luxembourg,8.800833333333333
1762,Macedonia,10.4685
1762,Malta,18.60983333333333
1762,Moldova,9.011000000000001
1762,Monaco,8.958833333333333
1762,Montenegro,10.277666666666667
1762,Netherlands,8.990833333333333
1762,Netherlands (Europe),8.584583333333333
1762,Norway,-0.23408333333333328
1762,Poland,7.26325
1762,Portugal,14.702083333333334
1762,Romania,8.815666666666667
1762,Saint Pierre And Miquelon,4.005800000000001
1762,San Marino,13.8185
1762,Serbia,10.030916666666666
1762,Slovakia,7.431
1762,Slovenia,9.605583333333334
1762,Spain,13.608833333333335
1762,Svalbard And Jan Mayen,-7.462
1762,Sweden,2.0781666666666663
1762,Switzerland,6.824083333333333
1762,Tunisia,20.085250000000002
1762,Ukraine,7.734166666666667
1762,United Kingdom,8.0915
1762,United Kingdom (Europe),8.221916666666667
1762,Åland,5.217
1763,Albania,12.024833333333333
1763,Andorra,10.746333333333332
1763,Austria,5.794666666666667
1763,Bahamas,
1763,Belarus,4.929166666666666
1763,Belgium,8.877666666666666
1763,Bosnia And Herzegovina,9.917166666666667
1763,Bulgaria,9.792333333333334
1763,Croatia,10.873916666666666
1763,Czech Republic,7.211416666666666
1763,Denmark (Europe),7.250333333333334
1763,Estonia,3.8651666666666666
1763,Europe,7.203749999999999
1763,Faroe Islands,6.0275
1763,Finland,0.4673333333333332
1763,France,12.2055
1763,France (Europe),9.927916666666667
1763,Germany,7.712083333333333
1763,Greece,14.10825
1763,Guernsey,10.271833333333333
1763,Hungary,9.191916666666666
1763,Iceland,0.7068333333333335
1763,Ireland,8.665083333333333
1763,Isle Of Man,8.649
1763,Italy,12.311916666666667
1763,Jersey,10.271833333333333
1763,Latvia,4.405833333333333
1763,Liechtenstein,4.245333333333334
1763,Lithuania,5.072166666666667
1763,Luxembourg,8.617916666666668
1763,Macedonia,9.760166666666667
1763,Malta,17.917583333333333
1763,Moldova,8.143166666666668
1763,Monaco,8.724416666666666
1763,Montenegro,9.653666666666666
1763,Netherlands,8.844166666666666
1763,Netherlands (Europe),8.458583333333333
1763,Norway,-0.41350000000000003
1763,Poland,6.886166666666667
1763,Portugal,13.911083333333332
1763,Romania,8.077083333333333
1763,Saint Pierre And Miquelon,2.0518
1763,San Marino,13.417083333333332
1763,Serbia,9.408416666666668
1763,Slovakia,6.997
1763,Slovenia,9.2295
1763,Spain,12.961583333333332
1763,Svalbard And Jan Mayen,-7.1709000000000005
1763,Sweden,1.8425833333333337
1763,Switzerland,6.611166666666667
1763,Tunisia,19.367833333333333
1763,Ukraine,6.781999999999999
1763,United Kingdom,7.779666666666667
1763,United Kingdom (Europe),7.961749999999999
1763,Åland,4.562500000000001
1764,Albania,12.864166666666668
1764,Andorra,11.237916666666665
1764,Austria,6.40625
1764,Bahamas,
1764,Belarus,6.13675
1764,Belgium,9.451916666666667
1764,Bosnia And Herzegovina,10.66775
1764,Bulgaria,10.767000000000001
1764,Croatia,11.576833333333333
1764,Czech Republic,7.788
1764,Denmark (Europe),7.700583333333334
1764,Estonia,5.115916666666666
1764,Europe,7.914166666666667
1764,Faroe Islands,6.197666666666667
1764,Finland,1.34725
1764,France,12.773083333333332
1764,France (Europe),10.382333333333333
1764,Germany,8.210416666666665
1764,Greece,15.021333333333333
1764,Guernsey,10.708666666666666
1764,Hungary,9.967333333333334
1764,Iceland,1.1425
1764,Ireland,9.031916666666666
1764,Isle Of Man,8.933166666666667
1764,Italy,12.930750000000002
1764,Jersey,10.708666666666666
1764,Latvia,5.618750000000001
1764,Liechtenstein,4.818666666666666
1764,Lithuania,6.186333333333334
1764,Luxembourg,9.189000000000002
1764,Macedonia,10.638416666666666
1764,Malta,18.6875
1764,Moldova,9.248333333333333
1764,Monaco,9.120083333333334
1764,Montenegro,10.470833333333333
1764,Netherlands,9.452416666666666
1764,Netherlands (Europe),9.055916666666667
1764,Norway,-0.10666666666666676
1764,Poland,7.6436666666666655
1764,Portugal,14.700083333333332
1764,Romania,9.052833333333334
1764,Saint Pierre And Miquelon,4.7907
1764,San Marino,14.04575
1764,Serbia,10.250416666666668
1764,Slovakia,7.757416666666667
1764,Slovenia,9.879916666666668
1764,Spain,13.638333333333334
1764,Svalbard And Jan Mayen,-5.134777777777778
1764,Sweden,2.317416666666667
1764,Switzerland,7.120666666666668
1764,Tunisia,20.131333333333334
1764,Ukraine,7.97675
1764,United Kingdom,8.13225
1764,United Kingdom (Europe),8.263583333333333
1764,Åland,5.562583333333333
1765,Albania,12.737250000000001
1765,Andorra,11.206166666666668
1765,Austria,6.1191666666666675
1765,Bahamas,
1765,Belarus,5.970083333333332
1765,Belgium,9.2395
1765,Bosnia And Herzegovina,10.483166666666667
1765,Bulgaria,10.656416666666667
1765,Croatia,11.3635
1765,Czech Republic,7.470666666666666
1765,Denmark (Europe),7.289666666666666
1765,Estonia,4.825
1765,Europe,7.671333333333333
1765,Faroe Islands,5.736166666666667
1765,Finland,0.9010833333333337
1765,France,12.673166666666667
1765,France (Europe),10.266583333333333
1765,Germany,7.884583333333333
1765,Greece,14.923499999999999
1765,Guernsey,10.606583333333333
1765,Hungary,9.744000000000002
1765,Iceland,0.8107500000000001
1765,Ireland,8.87775
1765,Isle Of Man,8.729916666666666
1765,Italy,12.768583333333334
1765,Jersey,10.606583333333333
1765,Latvia,5.350666666666666
1765,Liechtenstein,4.521166666666667
1765,Lithuania,5.923166666666667
1765,Luxembourg,8.955499999999999
1765,Macedonia,10.5145
1765,Malta,18.609833333333334
1765,Moldova,9.138833333333334
1765,Monaco,9.033416666666666
1765,Montenegro,10.322083333333333
1765,Netherlands,9.23075
1765,Netherlands (Europe),8.829833333333333
1765,Norway,-0.718833333333333
1765,Poland,7.352250000000001
1765,Portugal,14.741583333333333
1765,Romania,8.910916666666667
1765,Saint Pierre And Miquelon,4.067090909090909
1765,San Marino,13.842166666666666
1765,Serbia,10.088916666666666
1765,Slovakia,7.508333333333333
1765,Slovenia,9.637083333333333
1765,Spain,13.655083333333332
1765,Svalbard And Jan Mayen,-7.757916666666667
1765,Sweden,1.6915833333333337
1765,Switzerland,6.870916666666666
1765,Tunisia,20.077166666666667
1765,Ukraine,7.884999999999999
1765,United Kingdom,7.916250000000001
1765,United Kingdom (Europe),8.034583333333334
1765,Åland,5.050583333333333
1766,Albania,12.601416666666667
1766,Andorra,11.0595
1766,Austria,5.9675
1766,Bahamas,
1766,Belarus,5.977083333333333
1766,Belgium,9.103666666666667
1766,Bosnia And Herzegovina,10.324250000000001
1766,Bulgaria,10.513250000000001
1766,Croatia,11.204
1766,Czech Republic,7.450333333333333
1766,Denmark (Europe),7.967583333333334
1766,Estonia,5.200083333333334
1766,Europe,7.897416666666666
1766,Faroe Islands,6.796666666666667
1766,Finland,1.8894166666666663
1766,France,12.563416666666667
1766,France (Europe),10.104000000000001
1766,Germany,7.917583333333333
1766,Greece,14.832916666666668
1766,Guernsey,10.546166666666666
1766,Hungary,9.626083333333332
1766,Iceland,1.6814166666666666
1766,Ireland,9.016166666666667
1766,Isle Of Man,8.897083333333333
1766,Italy,12.612083333333333
1766,Jersey,10.546166666666666
1766,Latvia,5.616833333333333
1766,Liechtenstein,4.284083333333333
1766,Lithuania,6.130166666666667
1766,Luxembourg,8.766666666666667
1766,Macedonia,10.375333333333334
1766,Malta,18.563750000000002
1766,Moldova,8.993500000000003
1766,Monaco,8.892416666666668
1766,Montenegro,10.171416666666667
1766,Netherlands,9.250166666666667
1766,Netherlands (Europe),8.84675
1766,Norway,0.7546666666666665
1766,Poland,7.501166666666666
1766,Portugal,14.636249999999999
1766,Romania,8.770833333333334
1766,Saint Pierre And Miquelon,4.66075
1766,San Marino,13.665750000000001
1766,Serbia,9.940416666666668
1766,Slovakia,7.444999999999999
1766,Slovenia,9.46775
1766,Spain,13.5375
1766,Svalbard And Jan Mayen,-6.902333333333334
1766,Sweden,3.0628333333333333
1766,Switzerland,6.618666666666667
1766,Tunisia,20.09
1766,Ukraine,7.75525
1766,United Kingdom,8.144083333333333
1766,United Kingdom (Europe),8.268416666666667
1766,Åland,5.894666666666667
1767,Albania,12.169666666666666
1767,Andorra,11.006583333333333
1767,Austria,5.4375
1767,Bahamas,
1767,Belarus,5.50875
1767,Belgium,8.943
1767,Bosnia And Herzegovina,9.81725
1767,Bulgaria,10.133916666666666
1767,Croatia,10.671333333333335
1767,Czech Republic,6.876
1767,Denmark (Europe),7.092
1767,Estonia,4.487916666666666
1767,Europe,7.428999999999999
1767,Faroe Islands,6.244
1767,Finland,0.9994166666666665
1767,France,12.536166666666666
1767,France (Europe),10.102333333333332
1767,Germany,7.437
1767,Greece,14.463166666666668
1767,Guernsey,10.664250000000001
1767,Hungary,9.092333333333334
1767,Iceland,1.2510833333333333
1767,Ireland,9.169666666666666
1767,Isle Of Man,8.975
1767,Italy,12.146833333333333
1767,Jersey,10.664250000000001
1767,Latvia,4.923083333333334
1767,Liechtenstein,3.8538333333333337
1767,Lithuania,5.4303333333333335
1767,Luxembourg,8.628916666666667
1767,Macedonia,9.956
1767,Malta,18.203833333333336
1767,Moldova,8.634333333333332
1767,Monaco,8.61025
1767,Montenegro,9.708583333333333
1767,Netherlands,8.890749999999999
1767,Netherlands (Europe),8.482583333333332
1767,Norway,-0.35216666666666646
1767,Poland,6.806583333333333
1767,Portugal,14.77575
1767,Romania,8.348333333333333
1767,Saint Pierre And Miquelon,3.700090909090909
1767,San Marino,13.121749999999999
1767,Serbia,9.472083333333332
1767,Slovakia,6.879166666666666
1767,Slovenia,8.91775
1767,Spain,13.603250000000001
1767,Svalbard And Jan Mayen,-7.47475
1767,Sweden,1.813666666666667
1767,Switzerland,6.3505
1767,Tunisia,19.79825
1767,Ukraine,7.4425
1767,United Kingdom,8.103
1767,United Kingdom (Europe),8.234833333333333
1767,Åland,4.675416666666666
1768,Albania,11.342333333333334
1768,Andorra,10.64475
1768,Austria,5.108
1768,Bahamas,23.767666666666667
1768,Belarus,4.594333333333333
1768,Belgium,9.060833333333333
1768,Bosnia And Herzegovina,9.213416666666665
1768,Bulgaria,9.1115
1768,Canada,-7.88675
1768,Croatia,10.171583333333333
1768,Czech Republic,6.508166666666667
1768,Denmark (Europe),7.15925
1768,Estonia,3.840666666666667
1768,Europe,6.9035
1768,Faroe Islands,5.919416666666667
1768,Finland,0.3096666666666665
1768,France,12.209833333333334
1768,France (Europe),10.006083333333335
1768,Germany,7.4135
1768,Greece,13.443166666666668
1768,Guernsey,10.57775
1768,Hungary,8.450083333333334
1768,Iceland,0.46708333333333313
1768,Ireland,8.941
1768,Isle Of Man,8.98325
1768,Italy,11.8105
1768,Jersey,10.57775
1768,Latvia,4.288916666666667
1768,Liechtenstein,3.8405
1768,Lithuania,4.833666666666667
1768,Luxembourg,8.730416666666667
1768,Macedonia,9.067666666666666
1768,Malta,17.363583333333334
1768,Moldova,7.542916666666667
1768,Monaco,8.477833333333333
1768,Montenegro,8.954583333333334
1768,Netherlands,8.962666666666667
1768,Netherlands (Europe),8.587083333333334
1768,North America,-0.76675
1768,Norway,-0.7209999999999995
1768,Poland,6.346416666666666
1768,Portugal,13.887749999999999
1768,Romania,7.4013333333333335
1768,Saint Pierre And Miquelon,3.2855000000000003
1768,San Marino,12.82175
1768,Serbia,8.691666666666666
1768,Slovakia,6.2707500000000005
1768,Slovenia,8.542083333333332
1768,Spain,12.905083333333332
1768,Svalbard And Jan Mayen,-8.600416666666668
1768,Sweden,1.6075833333333336
1768,Switzerland,6.422166666666667
1768,Tunisia,18.906666666666666
1768,Ukraine,6.28275
1768,United Kingdom,8.035333333333334
1768,United Kingdom (Europe),8.258083333333333
1768,United States,5.57275
1768,Åland,4.54425
1769,Albania,12.395166666666666
1769,Andorra,10.989916666666668
1769,Austria,5.907333333333333
1769,Bahamas,24.7061
1769,Belarus,5.555916666666666
1769,Belgium,9.158166666666666
1769,Bosnia And Herzegovina,10.186333333333332
1769,Bulgaria,10.25125
1769,Canada,-3.4278750000000007
1769,Croatia,11.099416666666668
1769,Czech Republic,7.23525
1769,Denmark (Europe),7.509333333333333
1769,Estonia,4.540666666666667
1769,Europe,7.559166666666666
1769,Faroe Islands,6.320916666666666
1769,Finland,1.0226666666666666
1769,France,12.529916666666667
1769,France (Europe),10.165083333333333
1769,Germany,7.794083333333333
1769,Greece,14.563833333333333
1769,Guernsey,10.576416666666667
1769,Hungary,9.420250000000001
1769,Iceland,1.1558333333333335
1769,Ireland,9.069
1769,Isle Of Man,8.988333333333333
1769,Italy,12.566083333333333
1769,Jersey,10.576416666666667
1769,Latvia,5.0105
1769,Liechtenstein,4.430499999999999
1769,Lithuania,5.580166666666667
1769,Luxembourg,8.862416666666666
1769,Macedonia,10.1525
1769,Malta,18.310916666666667
1769,Moldova,8.684000000000001
1769,Monaco,8.817333333333334
1769,Montenegro,9.987333333333334
1769,Netherlands,9.182666666666666
1769,Netherlands (Europe),8.788416666666667
1769,North America,3.8395
1769,Norway,-0.1701666666666668
1769,Poland,7.089416666666666
1769,Portugal,14.46375
1769,Romania,8.501916666666666
1769,Saint Pierre And Miquelon,3.9897500000000004
1769,San Marino,13.646749999999999
1769,Serbia,9.738916666666666
1769,Slovakia,7.1875
1769,Slovenia,9.41675
1769,Spain,13.39875
1769,Svalbard And Jan Mayen,-7.636500000000001
1769,Sweden,2.0669166666666663
1769,Switzerland,6.826583333333333
1769,Tunisia,19.796000000000003
1769,Ukraine,7.416999999999999
1769,United Kingdom,8.124166666666666
1769,United Kingdom (Europe),8.279833333333334
1769,United States,10.4465
1769,Åland,4.858083333333333
1770,Albania,12.376416666666666
1770,Andorra,10.828666666666665
1770,Austria,5.868166666666666
1770,Bahamas,24.648833333333332
1770,Belarus,5.702333333333333
1770,Belgium,9.129166666666666
1770,Bosnia And Herzegovina,10.178333333333335
1770,Bulgaria,10.262
1770,Canada,
1770,Croatia,11.085166666666666
1770,Czech Republic,7.241666666666666
1770,Denmark (Europe),7.46875
1770,Estonia,4.701583333333333
1770,Europe,7.4995
1770,Faroe Islands,5.928166666666667
1770,Finland,0.9489166666666667
1770,France,12.378750000000002
1770,France (Europe),10.004416666666666
1770,Germany,7.789583333333333
1770,Greece,14.52775
1770,Guernsey,10.471166666666667
1770,Hungary,9.439416666666668
1770,Iceland,0.8039999999999999
1770,Ireland,8.8345
1770,Isle Of Man,8.7815
1770,Italy,12.517083333333332
1770,Jersey,10.471166666666667
1770,Latvia,5.188166666666667
1770,Liechtenstein,4.3565
1770,Lithuania,5.745833333333333
1770,Luxembourg,8.800333333333333
1770,Macedonia,10.142416666666668
1770,Malta,18.231333333333335
1770,Moldova,8.753
1770,Monaco,8.70725
1770,Montenegro,9.978833333333334
1770,Netherlands,9.192416666666668
1770,Netherlands (Europe),8.800583333333334
1770,North America,
1770,Norway,-0.4638333333333334
1770,Poland,7.177416666666667
1770,Portugal,14.318249999999999
1770,Romania,8.54425
1770,Saint Pierre And Miquelon,3.9730000000000003
1770,San Marino,13.620083333333334
1770,Serbia,9.745333333333333
1770,Slovakia,7.225083333333334
1770,Slovenia,9.389249999999999
1770,Spain,13.24875
1770,Svalbard And Jan Mayen,-7.902083333333333
1770,Sweden,1.9117499999999996
1770,Switzerland,6.693583333333334
1770,Tunisia,19.685583333333334
1770,Ukraine,7.502916666666667
1770,United Kingdom,7.95
1770,United Kingdom (Europe),8.101083333333333
1770,United States,
1770,Åland,4.985166666666667
1771,Albania,12.370833333333335
1771,Andorra,11.308916666666667
1771,Austria,5.4535833333333334
1771,Bahamas,25.213250000000002
1771,Belarus,4.770083333333333
1771,Belgium,8.764583333333333
1771,Bosnia And Herzegovina,10.017249999999999
1771,Bulgaria,10.076500000000001
1771,Canada,
1771,Croatia,10.876583333333334
1771,Czech Republic,6.482500000000001
1771,Denmark (Europe),6.66975
1771,Estonia,3.689666666666666
1771,Europe,7.250583333333334
1771,Faroe Islands,6.134
1771,Finland,0.5459166666666668
1771,France,12.620833333333335
1771,France (Europe),10.240333333333334
1771,Germany,7.109166666666667
1771,Greece,14.594083333333332
1771,Guernsey,10.588083333333334
1771,Hungary,8.944083333333333
1771,Iceland,1.1864999999999999
1771,Ireland,8.953416666666667
1771,Isle Of Man,8.7185
1771,Italy,12.679666666666668
1771,Jersey,10.588083333333334
1771,Latvia,4.118916666666667
1771,Liechtenstein,4.190416666666667
1771,Lithuania,4.674499999999999
1771,Luxembourg,8.497916666666667
1771,Macedonia,10.078750000000001
1771,Malta,18.589916666666667
1771,Moldova,8.251583333333334
1771,Monaco,9.096833333333334
1771,Montenegro,9.888499999999999
1771,Netherlands,8.59925
1771,Netherlands (Europe),8.187833333333334
1771,North America,
1771,Norway,-0.43716666666666654
1771,Poland,6.201833333333333
1771,Portugal,14.794666666666666
1771,Romania,8.129583333333333
1771,Saint Pierre And Miquelon,4.2675833333333335
1771,San Marino,13.631416666666667
1771,Serbia,9.517666666666665
1771,Slovakia,6.544416666666667
1771,Slovenia,9.168166666666666
1771,Spain,13.740416666666667
1771,Svalbard And Jan Mayen,-7.461666666666666
1771,Sweden,1.5719999999999998
1771,Switzerland,6.780416666666667
1771,Tunisia,20.155416666666667
1771,Ukraine,6.922916666666667
1771,United Kingdom,7.885083333333333
1771,United Kingdom (Europe),8.012916666666667
1771,United States,
1771,Åland,4.190166666666666
1772,Albania,13.711416666666667
1772,Andorra,12.267166666666666
1772,Austria,7.33025
1772,Bahamas,
1772,Belarus,5.904583333333334
1772,Belgium,9.875833333333333
1772,Bosnia And Herzegovina,11.606416666666666
1772,Bulgaria,11.365333333333332
1772,Canada,
1772,Croatia,12.552583333333333
1772,Czech Republic,8.417333333333334
